User	Recall_up	APLT_up
1ba4c863e20f18f020bca2bebfb68e35	1.0	0.7669921764114259
1ba65fd01ec854e0bb2878cd84661a30	1.0	0.4556794506622415
1ba8132330cc0dab7837914790a322a4	1.0	0.7140307535920642
1ba886048693fcad85fccb3c896ca1e5	1.0	0.7210517597507606
1bacd7aa1688c435c4edc17e24f14ebe	1.0	0.7608870432405664
1bb36beced5770a1ccc52d149105b8a3	1.0	0.7391840962895921
1bba21497de0173ada12342b04d0fbfa	1.0	0.5295911427126336
1bbe4e6b7a883ee1de03aa9b921dbe35	1.0	0.4391755523768514
1bbfe1fdac0f44775a65d8cfb13f8979	1.0	0.8686080660666334
1bddb330948afd231e89f5bc6eb84e8a	1.0	0.7238055540294407
1bdeed28211d51fc7dd59cc3c60c64db	1.0	0.8098028889053275
1be062a87b6e4609241988a124df87ec	1.0	0.519219432077365
1be259e60b7ae2e5641c29b80f6eeed8	1.0	0.9039406302466674
1be304fe598f26c824c85a86877ae100	1.0	0.6759194819683695
1be6841cd9bf79ca35aac02f11374bd5	1.0	0.9790716404749993
1be7a0d37af3ef3ab78f44f7fb36b68b	1.0	0.5866461538664535
1bea80f8dcc0757602cb78199c625988	1.0	0.7229030331871763
1bec2212d0d646b91ec57c66b64f6d81	1.0	0.6684977276189056
1bf5a0c9af91909863db6148e36de7c7	1.0	0.8179780240082103
1bfabc9e82f7912588ae8c597f72b6b2	1.0	0.6529481479872205
1c014f4dd2dca5f4af1d57402d15c455	1.0	0.7151056642071594
1c052df34b4a1ef5555433175a250d3c	1.0	0.33452920368476047
1c070528556225de1939fddf671dad4d	1.0	0.5865383738120666
1c0a8121d53e2a23ca29a6844aa87a0b	1.0	0.6012532148545247
1c0a89bb9c127485e016f33d64265ee0	1.0	0.7717972035468924
1c11e30e1c0ee7db20c291b1ffad365d	1.0	0.628800142430463
1c129bf67bf1a199a34db458bec7ceff	1.0	0.6714602306004133
1c17931e0a8d92a8ad530aaa27f1f5d0	1.0	0.6470334696670105
1c180432ff2a6310ea90c88a9a64250a	1.0	0.9231378062797647
1c1d174451e40b2a1bcf27708e973849	1.0	0.8515252261975979
1c1dc2467fa79110b972f5308ca674bf	1.0	0.28912556937376677
1c1ddd7472d61d11f542372a743a0be4	1.0	0.545684189188236
1c1e4d2c9d8d03058ad65f77a46cd51f	1.0	0.7083345054534984
1c1e51b6882ffbb65ea92e1de1b95b42	1.0	0.9346228286527674
1c222cccb7aed8da363558123d01bd96	1.0	0.9332047793516159
1c243ee11890dcff903cf376af2675fd	1.0	0.6153064640517503
1c24c059ff7ded6bbb6e398a1e3bad6b	1.0	0.8361298042903285
1c273b24a02769e228c09f4f9d6dd63b	1.0	0.8054760383382557
1c31296fd66ec293625ad6c1f0a450b1	1.0	0.6099557562757171
1c33769bf24f0a2c5ab3f5ab3025d6bd	1.0	0.6591437455227058
1c3a2ac202789f7ccb49d9f41f2a1807	1.0	0.8965963567503492
1c3cede6c79f6b36be84b433328d1f15	1.0	0.42098983467224
1c3e02917c2eaa14340fb3a11fe1a5b2	1.0	0.5917447509868335
1c433c008655f763367de2539eb4f62b	1.0	0.9616799852480257
1c45a55c17e09a1a9148b8a401274fcd	1.0	0.49916126260268695
1c48b6573c7ee7cd5319979db896ad07	1.0	0.2131840308653862
1c52ae0ea412fe3f3002ce55f7b2fc92	1.0	0.2850295972755902
1c547b92630a8f97a89af45426c3ec7b	1.0	0.8366537091395007
1c59a102ff137996360e5fbb2709d3b4	1.0	0.9687065674630138
1c659d3b561ca0e48505b89a61b6b06d	1.0	0.7133790256554103
1c68a107ae3d8c15f0c480cd033708d9	1.0	0.8823630081741304
1c70eec408789a3711afd2db15abc305	1.0	0.4317444779105022
1c7169b1cbad09b3678b62204391fa3f	1.0	0.20999258208404742
1c7238ce211629430402ad817655993a	1.0	0.9626075772510819
1c77931a086fd8600bc66067cee23046	1.0	0.5247962732417022
1c78ba9ca0e68a02b4371aa8675a732c	1.0	0.32800877413923973
1c804239ae31e3a89eaf800792407804	1.0	0.7889729787468401
1c81e2e35f12f04999c6e11b559df59f	1.0	-0.008322107186669115
1c83530aaa3eae1a1155f3cc813120ed	1.0	0.5775337359469936
1c845473e18c23f917126cb29bc8d243	1.0	0.6474920649226471
1c8c4e8ffeb337a0f636e9b02c6de5ed	1.0	0.7175290033200915
1c8d65fa523562aa579f1c292fef8d1d	1.0	0.9323323714326349
1c8d6e91613c76ecd0d54e2e44b628cf	1.0	0.8756348997160937
1c8df3211db252557e28f6fc37aaa11a	1.0	0.47947938260934647
1c8e956c74d76fed65d7a7a224ccd520	1.0	0.4873328756583101
1c9062def5d322838ac3503d499023cd	1.0	0.49235081958870675
1c95f05f58893cf46b212325ec58cace	1.0	0.6707394605789754
1c9fa6ffa16e0848cb07ba73b03bd1ff	1.0	0.6274806422689322
1ca04d0c3c501b9d79fbf6250981fa7a	1.0	0.5590216283153596
1ca1932e6b06168b345b26c964a7031d	1.0	0.5670917191267766
1cab82af6cd2490e1f246c28ad3abc8a	1.0	0.8368781731509822
1caca99ec5188c2d1056a77a1a465c2e	1.0	0.8571655004550605
1cae43c5ebd6fe7b48968acc2d8bb384	1.0	0.238082299525348
1cb6e6ebce3d45c1daeb5443cddc3617	1.0	0.48220736006125753
1cb74e81643ae2af8d7900c6802cde4d	1.0	0.9238548739216469
1cb78a678a8b1e284119dccb69549211	1.0	0.3395102047491802
1cbb17e9bb2670fb0e68c2d8547a93b7	1.0	0.9548224233969117
1cbb7a4d669e0dbf004f436315c24e7c	1.0	0.41892814659074484
1cc0a3ca592baefa0a7b979926ec770b	1.0	0.842395994883859
1cc97d880b59bc3c6c51385b36293d37	1.0	0.6935037498294772
1ccaf1c55765e3503d5ec797bfd26623	1.0	0.370576504895677
1ccd744ed0f2bae5dc21f6649416e667	1.0	0.7618909171107499
1cce0ea88d2e2afd9d497266624edba2	1.0	0.8132445078538717
1cdb634f473f6676940fe42d082ec479	1.0	0.932052373932867
1cdca7958482c254b39f52be7569f49f	1.0	0.4603926799664079
1cdd8ff1635584f25ce84032ddda947f	1.0	0.6675675510257616
1ce5caaab81b89898c1df6d27bc7e7eb	1.0	0.5183116738758579
1ceef4796fb36190e72714895806835b	1.0	0.6651723878130812
1cf1f15b47a13ca994773ce104a8edb7	1.0	0.640336070131341
1cf8ad33ea9538738faa22f4b97a3326	1.0	0.26237463121365734
1d0089d597e3257d122c3210af01e45c	1.0	0.51346047735152
1d03e8155a8228fe6b4282f1c6c19583	1.0	0.7083883745638428
1d0e84a2840c2b5b849f1ab8e5520376	1.0	0.7929191254420416
1d1e4e5e32ef53c912380ca2a46dd9b3	1.0	0.7517646858298125
1d272e697be1a10ecdc71da417813b7b	1.0	0.7407382151009977
1d2c8b524fe086b8e2e45edc1f5cc26b	1.0	0.7698350102256248
1d3c12ce945da5c32311673d55e79cad	1.0	0.5990276141061986
1d4141727e18d87db1930549200923b3	1.0	0.4475216340857907
1d4147fc092997fba0c5b872d15bd8f9	1.0	0.6993363598828723
1d41a65f0b98b736333658c6dce59a63	1.0	0.8879736570936309
1d46b64acc8d7c8d2d5ddbff930bbd18	1.0	0.9138977520841571
1d49082cea791ebf33932a06e98928a8	1.0	0.7446873993140654
1d4a03b81828792f6cace277fe57bdf9	1.0	0.5636913948122396
1d4d6869fabf8c4871357a34cf940af2	1.0	0.9460838690041622
1d4f47fc8b9c55a2b4b44a32a4243ac3	1.0	0.6253374687046842
1d5217e4dd81dbf70674ed81254cbc2f	1.0	0.8111293358726789
1d53e9927425ec11f201caae247f29ea	1.0	0.8743564549671871
1d5a784c990249821887b33f3f24af20	1.0	0.5471261032983613
1d5c6415a1613ff5c41146664f1ba5fd	1.0	0.5713420041033452
1d61b5fb954fa7a1dae81ef6254b265a	1.0	0.6738582452139582
1d65465daf50dfeb6ab8d3eb4624ec98	1.0	0.7679901867346388
1d6a6f5e19a33ecc28b1920a06008a49	1.0	0.853713457208708
1d6b1e2113482c3e66e67172390ecd90	1.0	0.5642355433934051
1d6cc629482b643907dd018b98d54a61	1.0	0.7727106764290468
1d7735cb6266d3ffe6b5513cd50b612d	1.0	0.9010529763259043
1d78a3b494921a86e6c7253595f5f750	1.0	0.37364409038009033
1d7e76d431a0fa8f9bad87b42d1b387b	1.0	0.41726321736767996
1d81c28225a5c78db1f7f5f70935408e	1.0	0.3441117401455024
1d8c001d4f2e91b6c3d82ae38cbafe72	1.0	0.6298005175024319
1d8f79066317b62fda8dc142ef9d531a	1.0	0.9392766960512693
1d96808bd6b6f82cff9d759c606565d5	1.0	0.6528194113777376
1d98d86c74f20a7707f987bdb7256d9b	1.0	0.8342933683952624
1d9d4ffd61d5ef86df700612ad9cb2e2	1.0	0.979812510009809
1da2a67def56c8b742d1a26bf969d740	1.0	0.5590259433356639
1da5648f22901f8f10addc1bac99ba10	1.0	0.8590016890720333
1da591d2a1e59bb416b2cadaff0709dd	1.0	0.5348905801872799
1da9ebc93daf64ff475314949960f345	1.0	0.39944941133570033
1dabc43e53f757c280db93f9a5f4ff12	1.0	0.9125211110668169
1dac61aa9a6a77c30bbf0e673e63f266	1.0	0.9301600038186033
1dac6bb29ea95e2a09342e924cf3a164	1.0	0.7947628819396995
1dac84ffd95eddbd7a191728ef45e0e7	1.0	0.741631945843513
1dad559f665c79f595d04fe9af7a7c56	1.0	0.5472845276690286
1daf6164ec7a7b257df4288114724144	1.0	0.6906067786773917
1db7cd8f63b53be2b36b501ade546fcc	1.0	0.987019157436021
1dbadc1159edfffcea67c9d41130c77f	1.0	0.5090826529339906
1dbff04b27919d7eb7ea7516e6c77feb	1.0	0.7902962915602786
1dc92a893148661ab04dc47cb680511b	1.0	0.6725999848545424
1dccc9efd67a8b7286613b895b14c72a	1.0	0.6385860355194638
1dcf38d968e001e760025a7baf260ab7	1.0	0.5911375497510097
1dcfde227c32ab98b69e4561890c2dd6	1.0	0.41028927761010503
1dd108f66b9e85a26c5a5c200e33f06f	1.0	0.4881065438910545
1dd9e7d01fb757a056b7ae51fefb9fdd	1.0	0.9430378638065966
1ddb62eb157912226b01b6f35e7fcd86	1.0	0.8188817976864592
1de1b093e6e137846c81a96e9778d2a3	1.0	0.7355871018961606
1de5ebfbdda2fffdd587a6b9e6ee8a12	1.0	0.6367573937821333
1de685d12f1960758bb32d73801cfb47	1.0	0.44591302572213787
1de68bcc824f2b0b5cbd7fc0eac4594d	1.0	0.5356360957047778
1de96145769ccdd2e9edfc83bb73eeb6	1.0	0.8654127581485985
1def770b5681d5143feb745b3c7274fa	1.0	0.9183990618181163
1df102d3aa4d7e724ed2af9cab0e86c2	1.0	0.6135823015704428
1df213ad66861eac0c121387ff0caf2e	1.0	0.8200192437192092
1df430d0d1b094666f36db8fb7454c6d	1.0	0.9697357448276588
1dfa77941f58b6ead58718053c4e7589	1.0	0.6237691747143606
1dfeefe7cdd4049a1d6ae9cf8f35a500	1.0	0.5509422502300902
1e0026bfd27ccfb42a33a880f6f517dd	1.0	0.6170882521713412
1e02b95ebc9d79b02778a5c1ebc9b08b	1.0	0.9926798765033638
1e09232a1ee56f0eec498046179d5602	1.0	0.5850780917855186
1e0953d17d2b192c0ab4b50b5cbc5e91	1.0	0.5340872391810404
1e0f101516c3a4317fcad8d9fe9a0585	1.0	0.7628531202144426
1e20aaeada055c1bd69cdd5e160d8449	1.0	0.8756824269812108
1e22a2ecdd5ae4b12fbd245c2af50332	1.0	0.5787571094590639
1e24b98b7b7831929f5a2f7e06dfa07e	1.0	0.6773801965114067
1e262333f748e4b072a3059579e4fde4	1.0	0.9441973535518299
1e26ddea54f58d72b94fd5b165da4757	1.0	0.5852564490509188
1e2993c07962894032ad9a2ee2b73d99	1.0	-0.10255338853790685
1e2b2365c81f82e6766e4d95c82dabfd	1.0	0.9360988247928346
1e2cc46429d092763bd34f1acd9faac6	1.0	0.5767517941503916
1e2f5db52b7eca7ca3cbf92a8ea566e3	1.0	0.8622656403539798
1e318b913fb9f548f110892257e3b321	1.0	0.4709562441055249
1e37d896df6c0d424ea4c903e6bb55c8	1.0	0.39078931806828016
1e37e4b941b27d46245c7eb3399a832f	1.0	0.721797402755355
1e3a378ded80a02315c2cbcb7f11e73f	1.0	0.6738032867996453
1e3a98f177a084d59dc6eb1668ada162	1.0	0.8644365206750636
1e3e7f10cea5216e44d325bd51c5be51	1.0	0.8396719347501425
1e40f29105e61e024400e14d6cfa0809	1.0	0.7108205320614639
1e44cf847c22e04f19a272fb7d2a6428	1.0	0.4673056772876024
1e4731f562642622262d37e306f8044b	1.0	-0.012497805846210696
1e4bc3467ddf378b3ca0c1399bcfdb1c	1.0	0.709958628436493
1e4ecd34f40677be6e3f177bf17ed0e3	1.0	0.7399415176215454
1e53f22eea31b738abab4908dc523b75	1.0	0.8736058378652748
1e5479a26340c63e02c5ee8c8b0148f6	1.0	0.8420736765855311
1e5b2b701057795869cafcb672f7b63b	1.0	0.573385449246788
1e6279f63ce5838747f34d61656a5336	1.0	0.8015521581782222
1e642c1d185e2bcfc4c9fa7bab5019d7	1.0	0.5571651558330194
1e649da49dcab9aea6104cf055725eba	1.0	-0.17466702521555713
1e68712d38c26f49bfeb171ef3c73d7d	1.0	0.6736355207362482
1e6c316232209116fd43351fef06f16a	1.0	0.7505248732523807
1e6f3a9a4703165e256a4c9081c231ab	1.0	0.6891490728094237
1e6f6b38affe22d1181debaee9aabc71	1.0	0.49476786743926177
1e6f82e311506699b4eddef6ea79d1fd	1.0	0.5351999825431165
1e6fa6e912011008e83765f05c8dfcc9	1.0	0.6219314427071579
1e71924e187074745e377b67dd7a3229	1.0	0.29603449749093036
1e79b4ac6e77505cc2ff99dfdbbbbf7f	1.0	0.5965036030566467
1e7addb580f7c039e1e58b01d85ec97f	1.0	0.8652844059700059
1e8cffdd1344ce413d97a03e94c155dd	1.0	0.7309320546865241
1e8e41ed076416918a2ddaed184ec7ae	1.0	0.8911533327081353
1e90f1366592d44ea4ea69f5527aab2c	1.0	0.5137261120054627
1e9698f39e8a69db0f93ffc7133c3fb6	1.0	0.7089487300691221
1e9752e079287f2d58c563bb6655fe49	1.0	0.7558148679922133
1ea03475a5bdc1ef97e569a60d984ac8	1.0	0.7085200725893381
1eaa9b92443472232ebda08978f0f362	1.0	0.8673018975821567
1eb4a8e6bae9cb7421025f84e45e21eb	1.0	0.43567232447483506
1ec1f3813fe7b2adfb05c5554f914cc6	1.0	0.6597278066518089
1ec587e0b2c9111af8c071ac810e7504	1.0	0.5103029820528746
1ed6aaa51897ef91cec873e4e290f159	1.0	0.9761636767504003
1ed710f2cb8c0b0355cdbc50a8c78a5b	1.0	0.6325846643335123
1edda5d3d27cc6663edfbab2a108c535	1.0	0.8025590260831351
1ee4ca93d0642718d2f3294a8fc0c3c1	1.0	0.4853814692420712
1ef86eab6758016da2f9cecf0d161c20	1.0	0.8432203294762881
1efdc9443672fefac5fc68b3bff1f493	1.0	0.7651007406539443
1eff095a882bd44ee4c6ea1055823b0e	1.0	0.6376360723932387
1f0067ecb1f87518b2e74a2bbfb717d8	1.0	0.7908726565657397
1f06bb175274d495e3e135c8df0d4b3b	1.0	0.863067708431873
1f08a2c675b5f860cc3bdad769a93f48	1.0	0.7341508353493368
1f13deb8f890fe4cdf2f17eb86c05644	1.0	0.5107120417816506
1f15abed1e179295d555bdc9b59489f5	1.0	0.5103754760513171
1f17613854787a73e476ae43b3c2215d	1.0	0.7052419989532409
1f181dd03b5f69f57647a7e887138253	1.0	0.6689155158957086
1f183cac181ef45b3c0c8071f03a5193	1.0	0.6647757690616191
1f19ea540ee1e65f8b37e965ad8ae8ac	1.0	0.6914395858630774
1f1e10599fe72e9427a71746a7b68e25	1.0	0.39163503450507264
1f1e291071a787d9bf56ca3cf7cdc3bc	1.0	0.6651113466656214
1f1f97209a928c5c3125cde7bfc4e409	1.0	0.0929199173602848
1f203434e203e159478b88c21e2761d5	1.0	0.6630042512923764
1f24a81f5f497fbbb7f0fb8ad8522ffc	1.0	0.6734098582381287
1f294c30940f1720bae8326ebf6d8f1f	1.0	0.5302363839215535
1f2d5c52ffaaed5524f2bb8276489440	1.0	0.7278665638488165
1f31b4abb3d5608c716cd8557856121c	1.0	0.5055999570774871
1f31f2e340297492d886994a1245535a	1.0	0.6593439655901662
1f388269c5d9206d2f8617370ff69cde	1.0	0.5826101418002276
1f48df86376577264f1fb159e7466051	1.0	0.08998668501255117
1f49bb67e383174b1eea9e3f5083b9cd	1.0	0.4678815864167045
1f4d0651364c4780d7b690c471c94b39	1.0	0.47751009932115185
1f4eefd60872f77bbdead82b3eaf41a4	1.0	0.8684728131349237
1f588dcc5c3cb99891f98655ee9a2452	1.0	0.5318446248331684
1f597a4945588ce41c01dc9385429cac	1.0	0.8437397429375291
1f5d34e5fce322f786012e41d104bd42	1.0	0.6432534851204171
1f628f3aaca0ae486e4c48618dd9bc20	1.0	0.7946019029605105
1f662c964a284c447c84799395e6e695	1.0	0.7072966211846743
1f6806369bd51935c944f802612836bb	1.0	0.6198475575170359
1f7025cfe7037fd54695d837ba33ca34	1.0	0.9344511589031823
1f73c9cac04ac1b4b3555b7949f221ba	1.0	0.832392330997544
1f76db929fbc749965bacd01f839e302	1.0	0.2102805753797377
1f7f6b0720c1d97a56e12ade5bf11c97	1.0	0.590322203208183
1f8290c337c4186585cfdceb27937cf1	1.0	0.5155846567017432
1f8a735de060db7def0bb265f09f8efd	1.0	0.8839042400757242
1f8aafef2222ac7cfdc9c5e8540b3733	1.0	0.9492644807955446
1f9151d6e6885957fa52b83da850a83e	1.0	0.1513647537301857
1f931bb40b93032bb4386f71271f5c3d	1.0	0.7308876213336252
1f96507646b98cb8d21ee7c0f2dd0d5b	1.0	0.45638869995059517
1fa746cacb7fbcaa2f4184edd6f18e36	1.0	0.6387560045663178
1fa753b20381c312741d99be165c6f15	1.0	0.4219959405536505
1fa99e5286a26dd17aef33375d23914b	1.0	0.6158086855364151
1fac56ef1d810e63661ef445763e0b45	1.0	0.8452857174648652
1fad853719422aae59cfd2ee3af85b18	1.0	0.747755835593783
1faf5e0eb08a08f671ba5ff589f542e8	1.0	0.5841546415423784
1fb2772867fb876853233b5fd8836224	1.0	0.6137495305625659
1fb3a63c83d0e6ae31be034126a3ce8d	1.0	0.7934203772291969
1fb3e43b998a2a90ee30c97f056a63e4	1.0	0.5167844907133102
1fb8cab78e282344000637a32fd3bc21	1.0	0.44831659547616687
1fbd4b4823d181f469d1e5638e424603	1.0	0.6642095487298778
1fbee54449a8e954431e6de32a1a85ab	1.0	0.39142508450675045
1fc1ebd03df3b8b5a5ea4af5789880fb	1.0	0.8628896677493222
1fc3d379767b76cb6c26cf591402a931	1.0	0.2559481196107177
1fc58f53eb67bcf6c78af62087697449	1.0	0.6688977020003701
1fc9b8edb782769b0ba3ffbd631321ee	1.0	0.46380798243394566
1fcc1581550046f66d89cea62002a653	1.0	0.3944828986678575
1fcf36f77bbeba8ce583c6e8f131a889	1.0	0.8283365076076388
1fd99c8fcc3a5ac2dca745daf4f28d70	1.0	0.5423783732702777
1fdced17cd7a51c15c0faa70a82e0eda	1.0	0.6306193523602543
1fef32544ea9d928a3ff8a67e21494f7	1.0	0.883827877688491
1ff2a2567092d5435f4bb6ee648a16a5	1.0	0.6539759221449558
1ffb13e4f8c151bb07c8d8eb869c2d7e	1.0	0.7277171973534852
1ffb61a22a0399bd7bca5f19b624d431	1.0	0.6681905253709994
1ffd36055cc50b9d3a08cfaf3085e2ea	1.0	0.6484295978093818
1ffdbdeee238a87f618f3d4acfae6024	1.0	0.6946496417181672
2002a1e1dcb7e161881a981c35877167	1.0	0.5220139419231866
20080adf791ac7988ab74ab3d55aafc2	1.0	0.5611499718302241
2008d33d6059d72797a680d0b1f91149	1.0	0.7573712288745439
201117ef7fdfd4079cb07458ec7e4543	1.0	0.7184912787941041
20175ff213e50bdb6b6bf56594c2e00a	1.0	0.5225750011330763
201ab580f60975c77c3ac0260f52e2b2	1.0	0.5355655437913428
201bb77beeb929c5de2cfcd89d702720	1.0	0.4204381470776403
201e63c5e7b4555f385b374c8aeaa4bc	1.0	0.7244920057308081
201fce2862af04efc976edd8f9af3100	1.0	0.764019339587789
201fd8ee2d62a05980bcebe53d218927	1.0	0.49680134444787066
20240509439a71bea476b1f001abaf67	1.0	0.49522239376125143
202821b291a83f5b7b9871bdacaa8955	1.0	0.8164471448727398
2029f150893ec29fb3f6f56400dd5680	1.0	0.8966435116770707
202b5764361fb781e18d2e3edeffd599	1.0	0.8436244441967088
203387cffa8cb057d9a964846dc7ca76	1.0	0.34334158354194577
203ac8fa0fdf4777b4440c714f99f984	1.0	0.7079208822079059
203b92d278db131986eaced8585b60f8	1.0	0.43293593254935575
203bb3c953ed63b891b67618ff7fd354	1.0	0.6247955055905989
203c3f6bfc86dcce1131c84bf89c63ed	1.0	0.3697322963724178
203eed97230ffba4d558fd3db15f59a5	1.0	0.9266912831168101
204117ebe3cd3580d1667abb8ddf52c1	1.0	0.9703360603706321
2045f2874679baa4a976e7236d42f4db	1.0	0.4651488611149133
204c1c51f8ed5ae80f9935f50ae35dfe	1.0	0.43369998048505753
20508db23062276b15259a459b239596	1.0	0.7372780003564873
2059fe8281d25c30cf9367a9971c6357	1.0	0.9908391481011236
205a5d4e2a66ea062f35dc92677bf024	1.0	0.6520849538130933
2060c2e23182e81e981745ea8886fe0c	1.0	0.8819616872189826
206123fb38c015eb5ed10adf196078f7	1.0	0.9199912448249962
20627fc9178880c56a1c5a29905fb45b	1.0	0.6157553437451055
206304feda8ba7a4ce7f3e80c191c76b	1.0	0.5701686698710389
2065b4952e9ecfe7850bbb6f98dd8b73	1.0	0.34677677060218265
20668476e60d7719807f5fe4f4815a1e	1.0	0.6619261606368765
206d5853be17e1070e1ad3df3780902a	1.0	0.6051550443240924
206fc1c01b01331d7aa992d4ee5a5db4	1.0	0.8648309130280455
207effeb1697ea43b06329cd836f556a	1.0	0.5811935646831332
20811efac779fdd1fc02c4a47a4a62ee	1.0	0.515307684796236
20838e9639ab486db7452e95e967dd51	1.0	0.19051923331966839
2094ed607922a7ca50aea03341cd7659	1.0	0.9283354651384489
209659808dbbb71032d77f347223d3fb	1.0	0.9204962463289202
20a424128c044ffc17a9c10be9cb56dd	1.0	0.8633039995832941
20a6f2ad342f364b0b3df8db86790cce	1.0	0.7603878396340011
20a75e98bdee1b4ea9b44296b874311e	1.0	0.5734693775078027
20a8097df03d20e56e73c2a0502d7396	1.0	0.4367471001721453
20b279436891ff0ee6d6578ca9773f38	1.0	0.5604756967891819
20b8f541c2d3ac933d10daa987a10529	1.0	0.955923004236412
20c22bcc95fda6aa8f7afdf53ad227bd	1.0	0.6356200178394075
20d157db75a12e2ffaa4bd19db0ed5cf	1.0	0.5605075290950683
20d1907b495aca76a16c31fecd7fa81a	1.0	0.7723683759829094
20db5644ed7accb0b72c23954680c3bd	1.0	0.9170599378521603
20dc7a74eb87e488e75132e4e73fc735	1.0	0.868056310935232
20dca69f8a69abe09a8049ca5f727ecd	1.0	0.543810855239159
20e073df1474f9f5b80d3cb1c946c323	1.0	0.6939629481041161
20e1b24596facfc466b91ad45698ee1f	1.0	0.47261973518347916
20e2c34f043d4feb3ac7b2d887e72a58	1.0	0.2824532844207856
20e8c2bbf2733b4e06c921e93c514ecd	1.0	0.7042905201115834
20ea3601c2e6c05953e623581a6caf53	1.0	0.6483301595296133
20f0aca8d90c87ea3b890eedc3a0b80a	1.0	0.6376048635832283
20f315cc1a1f039265b4ec260c8ff244	1.0	0.7320756324631923
20fa85b29383a825d70fb1b72f868e86	1.0	0.4416761166755649
20fd74cd5ed53ac0e604bd77dafb9537	1.0	0.8327138979551483
210685f1b74ef609037c29bb0dabad9f	1.0	0.5472341997681474
210823307cde0d58574038284b80e37a	1.0	0.6388157671655376
21092fffd7670b1e724995ef6f4619e6	1.0	0.665585514502023
210931d31d277ffea3771c82e4e3b241	1.0	0.4994630067050011
210b554d9c0efe19217f704a72599380	1.0	0.6392159326235956
210bb83f72553a83efdd2c2ef37b05c2	1.0	0.5867472012714927
210bc35f10df2955f2b102086941e822	1.0	0.8360310091771618
210bc80d733305e590fbadcc81cd8292	1.0	0.4632480913780592
210e75af84c84da285facd42ef526833	1.0	0.48121072098500856
211096ba707e71e92c2e4e6d8942b5df	1.0	0.8479910792945166
2118ff59d17d1e048a4d6ff7977d7ebb	1.0	0.8105592450725472
2119e47b4f5ded4d56b0e78d9d2a9a8b	1.0	0.4578182295452081
21257efd8153461ead6f5cbde0409726	1.0	0.8009723464337655
2128fb2da76ea3ef707abf79e43286ac	1.0	0.5841389086685436
212ebc0f1cec285f3fce0ffcfe51429e	1.0	0.6558351795581293
21320b6b298eb2eb81a5b72f652485ee	1.0	0.5038822155764568
2138f2f7e5d766220af5a36e7dc0c9e1	1.0	0.7319833066690026
213d48b16bab3efbdfa7ddd6006e3740	1.0	0.9671075308162301
213ebbd84be50e1c88353ea4d17c2e70	1.0	0.7655928575640423
213ef4408c32637edf07787ec92b104c	1.0	0.4159530990874086
214060eee30f272e8845837b0c3889e0	1.0	0.7188334737790149
21493f2f6a63f2f6e43abdc41671abd3	1.0	0.4455153627876531
214a6e09499f58d860e97830449c5d11	1.0	0.6462717900029799
214bf208b1f75f111a39588d24670256	1.0	0.6307809695275572
214c9e55a2476f1261d142b75f956321	1.0	0.9229201743224538
215088158d1206b9f65b27ed950b304d	1.0	0.6410189111369987
21549eaeb78844ef2a8683146f30f346	1.0	0.6166935767951104
2154b84a59938b0f8c6a3117b02b2113	1.0	0.6393643603839448
2155d6848e0d857084e07025c4e84d00	1.0	0.6811879973733829
2159f55d397e8fbe68d5e03668e7d9d2	1.0	0.739028307504546
215aac1f93071caa28ec6979f7666219	1.0	0.492683886908946
215c074c6c8e44123f8b6b029c78cc8b	1.0	0.6658449818862554
215c698d251b1a20eb9244560219844f	1.0	0.6679992465617576
215f7dabe0cbd4d037ba44d1be289f21	1.0	0.9720268313976813
21646e88f3ceff56fbaacf8568ff2b66	1.0	0.36136449243321517
216a17b3b5d0a5066b55aa17039d30b7	1.0	0.4551354290679202
21729aba32e40a494b86edc5ca5217fb	1.0	0.46208362492797495
2174685aa775b4fbb82551c953d4f986	1.0	0.8489862265779032
2176fb58549ef15475bd7c6020c637c0	1.0	0.7275347629688992
2177ff1118d8882b9c11a8baf85d7fe0	1.0	0.6583893095836325
217a4875e8f82669400a731209026f4e	1.0	0.7217477097703224
217e27fa892e813f663e21410a8a5318	1.0	0.7580681793530294
2188057129397393a40efb986bd11f2d	1.0	0.7271230137349797
218fc1df6b7e2070da27b9bd25beab77	1.0	0.5674097158461769
219a96a7f44317ddf55dfecf1221568a	1.0	0.9018389022853891
219e7dbb0caa9825cba05ee7cd1ade5a	1.0	0.6997434859024438
219f009c09d785f2eb243fbb8e6d4a8b	1.0	0.6150525376399363
21a141e6fb02ae37b8e9b32389148a6b	1.0	0.38918503214228506
21a35e5b741f5fedef8e5ef9c627e002	1.0	0.9824727754264156
21abb4eec5b91f9a7ca038a339360c89	1.0	0.44591302572213787
21b0a028e61bb490678a4239400ad9a8	1.0	0.3901486584648646
21b2de5ffd76e20772032be80b90a875	1.0	0.4060069520591013
21b5baece4d060ec5d731bc8acaa285a	1.0	0.8622686780211974
21b7150789a975e705218c8c0e2abdd8	1.0	0.909573290013596
21b95bea685ddeb58c2d70fc2195851d	1.0	0.9854079907352201
21be70ccc5f708fbfe42b452bcae5b20	1.0	0.5844327567927312
21c02ea0486fbaea067d4a81366be27a	1.0	0.9525833839065492
21c4dec8a93a20a24ca6868620ee733b	1.0	0.925535464710963
21c759008d0dc03e5ffa58d12300a1e6	1.0	0.9044025996218723
21ca54e307f230aadbc41d190f829a9b	1.0	0.7157996084139955
21cd102a64b9ee04f3d8dec1a7cec902	1.0	0.9614972483895121
